7.720133550387152654e-01,4.475051588189885021e-02,3.976933623426007758e-01
2.017423009191371130e-01,2.353059915699338284e-02,7.913541359801891106e-01
8.137685491947208583e-01,2.897316920025534703e-02,1.994414951399791081e-01
6.892557715766971516e-01,3.411958140576808185e-02,5.569855173164001139e-01
3.921685026346334313e-01,5.252217190467659697e-02,3.658035191335612946e-01
6.228310893717468044e-01,8.706941005119578358e-02,8.409405160090244191e-02
9.888340861532629589e-01,6.679061599921262693e-02,1.304432330435504328e-01
5.934795780043045088e-01,6.777756611245630558e-02,1.399654377575249020e-01
3.796614190396881416e-01,1.699089923579352041e-02,9.052568042585257269e-01
5.223370960150591769e-01,7.696424204872107100e-02,7.255139739389640519e-02
7.196125745848230837e-02,5.710527712497264624e-02,3.500349916165845787e-01
8.432544773327494969e-01,2.160034684767373619e-02,4.324970005791964334e-01
5.445847499623397425e-01,4.939655003593541177e-02,3.589678159433214999e-01
9.756369239001380089e-01,2.811493353013107613e-02,6.416585469119000518e-01
9.900100556934794405e-01,2.238851087338451090e-02,7.923505812232638501e-01
5.588283282136360386e-01,9.225478074850963772e-02,8.629270917848567979e-02
2.277240146081223604e-01,2.030710284413502625e-02,7.147928041401484522e-01
5.681777645273654587e-01,4.021792084386749400e-02,3.756022569440752301e-01
7.795319355182001031e-01,7.158638595288652207e-02,1.071025401946502087e-01
1.609018453920214031e-01,2.422302091738553695e-02,8.055198500472122713e-01
7.287050598062504436e-01,4.320585515980036179e-02,3.226166779430834630e-01
6.525468739748471192e-01,3.722606397498390979e-02,4.462175444348456255e-01
5.944169325320716180e-01,5.201131724291455094e-02,2.837068465060331723e-01
4.611989505778184006e-01,2.266747969803250759e-02,7.497594021413562793e-01
9.668068683977926181e-01,7.737677464322723075e-02,1.336511981027572737e-01
9.085868874588246547e-01,7.112813574229279179e-02,1.228431240286603499e-01
7.435097116497310088e-01,2.759482475818917507e-02,5.596482283988659656e-01
3.098143529538583962e-01,4.254444442086866007e-02,3.500012642153210174e-01
5.718891303311371410e-02,7.263197208134743177e-02,3.091479401449202524e-01
7.446363587803037642e-01,2.764078593622139660e-02,7.022224050791860961e-01
3.765559967149292309e-01,6.607689334785284141e-02,2.239750502106700458e-01
4.633703244152786449e-01,4.603308413013001282e-02,1.980433566329986295e-01
6.130544571924270159e-01,3.625878818970303119e-02,5.038367440340879577e-01
6.130479432878646051e-01,3.681310735994218486e-02,5.033057002951000225e-01
3.468996837579867432e-01,2.780653465339004426e-02,3.363739837975968650e-01
4.491783353841163895e-01,4.366609517738848090e-02,3.407776499699980421e-01
8.019308397623821083e-01,5.493360675667569026e-02,3.508928565866648031e-01
8.540501136405164173e-01,2.419123904220791405e-02,7.426558555602738032e-01
7.013762160157717140e-01,1.315836487836446501e-02,8.884246627192092793e-01
4.305839385979866596e-01,5.143343912612444169e-02,3.174845448252450741e-01
6.831475108400404395e-01,6.262419258265344846e-02,1.234090244945550141e-01
9.780685086583751353e-01,2.271640211287178496e-02,7.640517050851124425e-01
