8.631119182922358801e-02,9.781970131737433016e-01
8.674725461342204513e-02,9.596121328842138754e-01
9.835564835823985830e-02,8.492098024727966488e-01
9.508229580230727340e-02,9.137218174648900071e-01
7.752404920950074774e-02,9.623441128588492433e-01
8.261776445252001777e-02,8.969852581945978454e-01
8.850996779463443653e-02,9.544158469007011369e-01
7.807538716453982230e-02,9.942394062136806765e-01
9.159861887938433589e-02,8.957319013392548435e-01
9.641192960844639781e-02,8.475355351832178918e-01
8.368943792260073733e-02,9.881189874591695954e-01
9.214781571868363441e-02,9.657245548974003890e-01
8.131935500309948883e-02,9.881312988330267499e-01
8.435937264913613565e-02,9.801694226653249187e-01
9.136047602392959044e-02,9.333421738833640457e-01
8.698519111072530730e-02,9.343746395968882679e-01
8.571233409603755404e-02,9.737623139193378741e-01
8.423995406644321782e-02,9.633375678205304826e-01
8.864607522852510635e-02,9.823861547820547102e-01
9.463040222849436467e-02,9.637392595371478965e-01
1.013951765236960068e-01,7.997488239986574321e-01
7.874510505601300947e-02,9.426307805409942508e-01
8.403530663085453933e-02,9.734852634316661923e-01
8.876048807181903533e-02,9.076184488390584004e-01
8.743749500438918743e-02,9.784568884934429223e-01
9.194526319239929024e-02,9.684161247089909663e-01
8.941261184712864796e-02,9.746018896491455141e-01
7.705145371701793700e-02,9.956434959904745252e-01
9.069188385460305590e-02,8.930139369678515848e-01
8.470780013416245868e-02,9.588515286062493370e-01
9.174487373232809162e-02,9.727474891057819040e-01
9.165632975074493316e-02,8.945673994683620567e-01
8.767235501628647953e-02,9.916466454881346371e-01
9.121386318671144411e-02,8.964681310786927204e-01
8.423294446414261727e-02,9.430573243348835399e-01
9.334477111101528723e-02,9.012804845323176828e-01
8.850541058297693719e-02,9.586177941628845067e-01
1.001934327553463122e-01,9.390281544533521929e-01
8.789509313089473308e-02,9.498431541648251208e-01
9.923539752370394429e-02,8.238385166827874029e-01
9.393284554616464221e-02,9.252187679437945400e-01
7.480673679611971050e-02,9.381391078340980405e-01
7.739862808380507109e-02,9.867303671412701593e-01
8.981089588173084282e-02,8.971641188226215924e-01
8.841324048202137131e-02,9.864013102481038464e-01
9.075894481050740537e-02,8.796503029869260359e-01
8.613830627870500134e-02,9.294570818148558677e-01
7.851098748114684889e-02,8.994930112927316257e-01
7.866769891101120515e-02,9.843532434366092376e-01
7.544587992796404630e-02,9.870223377795968034e-01
8.803388002239004306e-02,8.640082886174217380e-01
8.696039207866486376e-02,9.827402876767270534e-01
8.010265750821553288e-02,9.846637781555434010e-01
8.148076138032725457e-02,9.815576068635181173e-01
9.429565487411904756e-02,8.684713053314480069e-01
8.735673426025659938e-02,9.672086873972352006e-01
8.295567729364672349e-02,9.743739252417340513e-01
8.329423962061835440e-02,9.794364826568510152e-01
8.117598387742196164e-02,9.923922142860013285e-01
7.650210033570074841e-02,9.810110463262252667e-01
9.232711522439165930e-02,8.763231319345770043e-01
7.342895261115146843e-02,9.971255386044728386e-01
8.811031977513410218e-02,9.490890296930092340e-01
9.032333009717610772e-02,9.807519092721574960e-01
9.740725333357869165e-02,9.298743602158832111e-01
8.561625762044823562e-02,9.825425870824533447e-01
7.437243187916529885e-02,9.946189079020459900e-01
8.456151908359614555e-02,8.996246094430329077e-01
8.049346336627362375e-02,9.232811120492687706e-01
8.606221697636777523e-02,9.454369119246687214e-01
8.265593187982463175e-02,9.871978359958005766e-01
8.840250890431929076e-02,9.188789103683784321e-01
8.363351011469445651e-02,9.417748141173597487e-01
9.680991598278745891e-02,8.880257318774205100e-01
9.226896035393433726e-02,8.780061034746126092e-01
8.773446070907953143e-02,9.368703422457768104e-01
8.724433264045902692e-02,9.684531244655005811e-01
7.688796331785720251e-02,9.791015932506327291e-01
7.512201989884248476e-02,9.577006448821405726e-01
9.830002250607668135e-02,8.764265137435762743e-01
7.874889897229360447e-02,9.880692348177797513e-01
8.711646147859783418e-02,9.649544158988991871e-01
8.759096374587144185e-02,9.398108936028438665e-01
9.130957201802622492e-02,9.683572804584981153e-01
7.530764904140697935e-02,9.758868324112409676e-01
8.978073916599427218e-02,9.781054181250251611e-01
8.823468727681439694e-02,9.733618963201249308e-01
8.769033153224048416e-02,9.122182697238901961e-01
7.690905996769144271e-02,9.436256205134467834e-01
8.758423329807052404e-02,9.569735159273519143e-01
8.999235375097541789e-02,9.279884856690154837e-01
8.175404433023335249e-02,9.481667032398841677e-01
9.336882512919783550e-02,8.506361612894688395e-01
8.760790186296543713e-02,9.787755830930146006e-01
9.981827585386233992e-02,9.830978072184540784e-01
8.681722835748624523e-02,9.765246975459710432e-01
8.149446743210726762e-02,9.667018257040472795e-01
8.029038132937207917e-02,9.955931060284889389e-01
8.505256203035549412e-02,9.587022543520038464e-01
8.267385787559096422e-02,9.755470616836754427e-01
8.655771158182334890e-02,9.754457466025033829e-01
8.826351993903018556e-02,8.801574830773919444e-01
8.820011958246769257e-02,9.700904762540921711e-01
9.495199080292579530e-02,8.948444217939919287e-01
8.196205419893502764e-02,9.519972301931630687e-01
9.037783998356331561e-02,9.712315972381936335e-01
7.509528310956012365e-02,9.656339097578566788e-01
9.403988582879697911e-02,8.784680628495519228e-01
9.055406848882632809e-02,9.098002297957535900e-01
9.050657517737364932e-02,9.185339462011049561e-01
8.184053356038195615e-02,9.453495719442875922e-01
8.537247055696726983e-02,9.251273319630308745e-01
9.141113013279074384e-02,8.760647882923048302e-01
8.007989136917539885e-02,9.892273014805633702e-01
8.838355230472458302e-02,9.328504763243160580e-01
8.299362897821106755e-02,9.942066192679038794e-01
8.605341355344918453e-02,9.519810107421495804e-01
8.092492207790016878e-02,9.649404487128273589e-01
8.457686374286652042e-02,9.917026811569293887e-01
8.363543502545654762e-02,9.949268396373773804e-01
8.872420424642490921e-02,9.696019864013523115e-01
8.146135272180277109e-02,9.812055525725434935e-01
1.033418659418781776e-01,9.401972731943275541e-01
8.295601490941124923e-02,9.965773969157665224e-01
8.987125282589394915e-02,9.300990611723095602e-01
9.002079280650074344e-02,9.069471528748749289e-01
8.455407640682396919e-02,9.767880371652736260e-01
9.042211773702890643e-02,9.670066492406900194e-01
8.089871100603610032e-02,9.834097586353298670e-01
8.346621311967711287e-02,9.893418499713374503e-01
7.982644952617135026e-02,9.811712015836445699e-01
9.900383000462677219e-02,9.318551665427426967e-01
8.743276439803367162e-02,8.857856029113095886e-01
8.352026244348877138e-02,9.751689836288075508e-01
8.566100827670065920e-02,9.821943185864814296e-01
8.788396968906002360e-02,9.959898597658740638e-01
8.633636743882697195e-02,9.634636537801848366e-01
8.729744023252554441e-02,9.894578090831227524e-01
1.064545194993838095e-01,8.194488003907760554e-01
8.916110408627866968e-02,9.843786154744919026e-01
8.605911452132032624e-02,9.503477514713022378e-01
8.086439708061503306e-02,8.900850075093571512e-01
8.381056883718771000e-02,9.933441354172636295e-01
9.050985415575169002e-02,9.428591587851710143e-01
8.875561490935428288e-02,9.253513061071694246e-01
8.691113752374114709e-02,9.350490641068951447e-01
9.062336416826494156e-02,8.676753482939916218e-01
8.993224331239930980e-02,9.492442522602448918e-01
