7.360421844788095358e-01,4.300258147639980655e-02,2.688683396048124896e-01
3.426391856675144454e-01,3.560717366491158997e-02,4.050413629597612308e-01
1.786897529224207026e-01,1.468288480865100401e-02,9.119749073650542659e-01
7.337217658880235138e-01,4.326351475643723521e-02,2.356982039402991114e-01
5.530937717083800331e-02,5.050406671684013610e-02,4.774039518847232877e-01
7.129377529715101858e-01,2.685152928600813976e-02,2.899965803773948969e-01
1.781536955435606140e-01,4.751350047581544278e-02,3.719396442068050312e-01
3.464559838586674795e-02,1.189091532648966637e-01,3.384952280165616223e-01
5.645895341549306279e-02,3.058928893695445766e-02,7.988444635230717017e-01
6.150375238812747503e-01,3.752094252495901533e-02,3.022907765686460579e-01
2.180958901350224244e-01,1.089421337890613406e-01,1.081184742809607052e-01
3.008814958257980954e-01,3.918884696485386288e-02,3.451705956987154988e-01
4.240689185584896603e-01,3.763573613426694775e-02,3.242792857111108651e-01
2.869712687731258982e-01,6.013881295666808485e-02,3.074249828728990441e-01
5.292911085182502307e-01,3.001595193932232730e-02,4.768369016405334948e-01
5.346439118124107770e-01,1.810577115332261469e-02,4.922464836360410656e-01
6.012186802243131289e-01,6.529119944683854648e-02,1.474295662735873313e-01
2.164875175432294796e-01,8.800325191037217110e-02,2.096392759742686240e-01
3.416085255784565566e-01,4.182841985852178701e-02,2.784000292904255658e-01
3.782935410146310296e-01,6.708835775188841388e-02,1.965528993387474777e-01
3.662185764259968668e-01,2.960302713475874287e-02,5.029316270204551298e-01
9.286862467558890666e-01,2.479748926710236695e-02,3.538616651659245438e-01
1.310731600044273415e-01,4.961318876829738655e-02,4.896041219213858042e-01
3.674116784706458194e-01,4.560838448624507380e-02,3.196706232735526121e-01
1.519854466797638526e-01,1.651694965946848281e-02,8.482958955814881019e-01
6.407326279723121742e-02,9.086906263876584622e-02,3.042437134031767965e-01
8.042641349022043584e-02,5.383311274380910005e-02,5.881107840867658698e-01
4.637413785227527396e-02,6.402572059264775850e-02,4.717470565809731009e-01
4.587197225893465125e-01,6.709660051059261610e-02,1.631070447332133022e-01
6.700996882528847953e-01,1.724562940138275879e-02,9.028843682582442520e-01
2.860063548305598058e-01,2.155994682277439373e-02,8.124632259252440036e-01
1.676274521223688474e-01,2.653372151241543270e-02,6.283833347602100217e-01
1.351068545785026054e-01,1.124161715698457215e-01,2.170318450459376158e-01
1.639284072999221131e-01,2.787975366389537288e-02,6.308021575111052437e-01
4.413329676858651629e-01,3.701672406912624030e-02,2.660086842206230151e-01
4.888628758319332052e-02,5.842452625269368982e-02,6.095442432032742719e-01
1.697274629717108185e-01,5.259529731851850243e-02,3.648413462123193396e-01
2.607324633971023764e-01,4.678434798390379568e-02,3.047901603141907612e-01
2.301879431877595916e-01,2.135165720137103401e-02,7.202978221004684434e-01
3.183745812740058079e-01,1.975439838936235079e-02,5.737972136786534394e-01
3.842550145404937112e-01,4.144203453301223417e-02,2.966277987645067338e-01
8.653349776144012018e-02,3.909315099214692724e-02,6.212867926013712072e-01
6.225392608584129350e-01,3.863866224600675386e-02,2.648852382812914574e-01
8.015661430255471842e-02,5.143822058068912156e-02,5.362688358288909551e-01
5.155328142457286933e-02,3.768650301541497105e-02,7.356666700095244593e-01
2.759438209603528591e-01,4.032304620614625412e-02,3.951695784393521871e-01
7.470166620477839414e-01,5.692919298814526352e-02,3.144022507817001433e-01
3.190489975414455004e-01,5.214417160779404037e-02,3.396362712504416015e-01
2.912388522110274103e-01,5.628360482463033720e-02,3.924038591420888622e-01
2.307173709600749967e-01,6.452130318353591076e-02,2.469326682608623813e-01
4.403235064295033530e-01,3.803653336170231131e-02,2.811354100934672084e-01
1.818588859688793358e-01,2.421967143751160498e-02,6.574160127340319404e-01
1.369554283302499842e-01,3.187262774948362853e-02,5.795527374934982268e-01
1.591583415436968740e-01,2.190076032202570994e-02,8.909072222383124240e-01
8.304334080350472824e-02,6.293516254863715242e-02,4.042764665895224874e-01
6.193356849120548180e-01,7.642985475376519455e-02,1.000127081138841162e-01
4.535954062116590579e-01,5.652521600517262240e-02,3.835686807360380035e-01
9.087378493037260307e-01,4.626561860031840057e-02,1.516218407486269459e-01
6.593524944554943756e-01,2.756989581760863756e-02,4.417635047667674564e-01
6.440987444091591518e-01,2.680385445902351560e-02,3.508424967641247672e-01
4.671525688400943177e-01,5.327718366211369599e-02,2.334523105231879891e-01
8.868434931593610626e-02,5.712141822455782392e-02,4.794108261547273542e-01
8.837428490631607514e-02,4.143913488612401691e-02,8.903662011771357188e-01
3.369716434549353545e-01,7.411169647571703989e-02,1.447602350890543899e-01
4.433679735095588104e-01,3.168300646981197372e-02,5.036985586858906405e-01
3.115383894055998582e-01,1.947527019764339756e-02,9.599199431835654384e-01
2.799613089102892527e-01,1.130705747345172596e-01,1.076396045480308983e-01
9.791876129766262371e-02,4.674817238195593666e-02,5.138464001602063291e-01
6.280692207996667609e-01,2.802392888080767683e-02,3.797535076700540024e-01
3.850119841759334638e-01,4.930164039432168716e-02,2.866378328311326440e-01
3.708923825001740893e-01,6.144503596317876792e-02,2.514932055707618241e-01
1.864937754888354449e-01,4.489051509673298163e-02,4.554594932523323703e-01
4.935318145509964283e-01,3.139302892528353373e-02,4.527273658896298070e-01
5.543500673231126497e-01,3.611157445764535956e-02,3.659781988971567701e-01
