3.852952542082985210e-02,9.981945341641504932e-01
3.855206910911339324e-02,9.975141644795330054e-01
3.848588541066629704e-02,9.996046185311697752e-01
3.848813643299489606e-02,9.995703042528046867e-01
3.849588133870504580e-02,9.994401981674219115e-01
3.848872449419247360e-02,9.996903765499524086e-01
3.851779303361208689e-02,9.987396475445162736e-01
3.850089075180480186e-02,9.993139004310122031e-01
3.849838025325274388e-02,9.994852006897695373e-01
3.849769483288106864e-02,9.993565590708129998e-01
3.851637754918596501e-02,9.986006359183260406e-01
3.848782900918967798e-02,9.994773016216880190e-01
3.849565107127411734e-02,9.991414977653749752e-01
3.849717306347420764e-02,9.993080037734872745e-01
3.852309185635084676e-02,9.986035445146428380e-01
3.852125731540038955e-02,9.986561165255418704e-01
3.850569703296966018e-02,9.990647506019136870e-01
3.848380431643518701e-02,9.998142778830249044e-01
3.850468819106007967e-02,9.988882033945166716e-01
3.852265885472289098e-02,9.984994773280962965e-01
3.847789488001551045e-02,9.997299689137162382e-01
3.848221019999566866e-02,9.995735360297898220e-01
3.850070575889126545e-02,9.989967917437145850e-01
3.850040935888344312e-02,9.992356173938411468e-01
3.849306441677059071e-02,9.992778938606960981e-01
3.850479542352138601e-02,9.989815922517091273e-01
3.854722382658112845e-02,9.976400218488222782e-01
3.850680875089125543e-02,9.990835549530178161e-01
3.851411144138459225e-02,9.988540901313880394e-01
3.851616001334728923e-02,9.987375788963717138e-01
3.848916779155144019e-02,9.996982920537120787e-01
3.852446824910646384e-02,9.984701939565621132e-01
3.848246651801833645e-02,9.999328854109610365e-01
3.850316827316077606e-02,9.989725093712504833e-01
3.847783420892260386e-02,9.997689329566682437e-01
3.852828322597098148e-02,9.983448094402125328e-01
3.848591603675181189e-02,9.994543159113716824e-01
3.852855079880601608e-02,9.983277668619185974e-01
3.848076329338567803e-02,9.996074128335217246e-01
3.847975527190655026e-02,9.996387615666598725e-01
3.849834701801999048e-02,9.994617724403019876e-01
3.847859526043524714e-02,9.997846131089264121e-01
3.851370934162286902e-02,9.988357290229885610e-01
3.849457266098759572e-02,9.992613077710097436e-01
3.852526840034683348e-02,9.983107457488235026e-01
3.850880874248559238e-02,9.989743756258011587e-01
3.852229055677464098e-02,9.984529624295751526e-01
3.851833053989674877e-02,9.987484917596087808e-01
3.848433216000306245e-02,9.998188335556463802e-01
3.849497201915229316e-02,9.992023994880899762e-01
3.849364090402963151e-02,9.995705115798622087e-01
3.854214212515510302e-02,9.978303612570869063e-01
3.849319431410312686e-02,9.995136102269245315e-01
3.849804250305907671e-02,9.991446876902922991e-01
3.850952726545691512e-02,9.987446179575458771e-01
3.850466744575493233e-02,9.989534761611501557e-01
3.849932948806707167e-02,9.992099665948057652e-01
3.850237543612123475e-02,9.990991281284361536e-01
3.850779871057291581e-02,9.988729257573573106e-01
3.848058894597254642e-02,9.997567986145055041e-01
3.847944343657265509e-02,9.996984068154273206e-01
3.849328181668101867e-02,9.992527903644475851e-01
3.850529188826741500e-02,9.988925503853957055e-01
3.853954856958552444e-02,9.979083409261100268e-01
3.849009423107749295e-02,9.993614851538689114e-01
3.849080193252192583e-02,9.993040651422780973e-01
3.848287611091088384e-02,9.995230893213161716e-01
3.849496911014488321e-02,9.992051619098616388e-01
3.851450641920650675e-02,9.987318722550241334e-01
3.850894482933018420e-02,9.989687602814698586e-01
3.851214123993818017e-02,9.987848924255532390e-01
3.849265390920594138e-02,9.996067004850022197e-01
3.850151093216690190e-02,9.992329613861113957e-01
3.849888591625556106e-02,9.994606676773839515e-01
3.852872393796426265e-02,9.984036384099754802e-01
3.855023144822578712e-02,9.976031288826037180e-01
3.852263161778928663e-02,9.984646375565288112e-01
3.848226450681339894e-02,9.996575013470909710e-01
3.852589256194789008e-02,9.984880312542809833e-01
3.849810671845368959e-02,9.991254071516429969e-01
3.851978960503237015e-02,9.986002018352885257e-01
3.849218443227020447e-02,9.994906162390693183e-01
3.851843983676661587e-02,9.984793211712886807e-01
3.850598126727673015e-02,9.988821051306918664e-01
3.847813478239678342e-02,9.997503791125216255e-01
3.854574927252261279e-02,9.977854500116338787e-01
3.851690880290738889e-02,9.985799609703551738e-01
3.854291872988524492e-02,9.978919226196687475e-01
3.848946947054975726e-02,9.996540774941871099e-01
3.851662730451045624e-02,9.987343887813582288e-01
3.854266376892195867e-02,9.978372825121856193e-01
3.852309852573582161e-02,9.983959028715158057e-01
3.850659846419449833e-02,9.989904824135218409e-01
3.848898696823369048e-02,9.994620429639973214e-01
3.852349436368732866e-02,9.985912645488058681e-01
3.851078418324591773e-02,9.988436851156528018e-01
3.849747188398829761e-02,9.994494706204228862e-01
3.855323197158013609e-02,9.975125526103854057e-01
3.852255823246458766e-02,9.986266468926557893e-01
3.849111181127410491e-02,9.993374571034913112e-01
3.847895756446745308e-02,9.998132129088537212e-01
3.850478992022764169e-02,9.991764811637595667e-01
3.851692830472973339e-02,9.985390691111596384e-01
3.851194714915024547e-02,9.989897670356797654e-01
3.853600900070635465e-02,9.981317501883281151e-01
3.846872616624592151e-02,9.999343153645959825e-01
3.850900935680995341e-02,9.990507677916697915e-01
3.848049381940776836e-02,9.996925090978702189e-01
3.849629050782057971e-02,9.991582448317637422e-01
3.854152032561819485e-02,9.978888832501139339e-01
3.848228764478033026e-02,9.999436277551484453e-01
3.851740563814456259e-02,9.985537740299977871e-01
3.848924162298805046e-02,9.995619019118563431e-01
3.850157168627180160e-02,9.992649167619529482e-01
3.851625352413981518e-02,9.987940174121451298e-01
3.850834866623503022e-02,9.988300580903528569e-01
3.849507821878369457e-02,9.995203805147196974e-01
3.853194931976434978e-02,9.981898997786244898e-01
3.851418723279040335e-02,9.988190928081484010e-01
3.848045681940746865e-02,9.997641191209114542e-01
3.850016710031873429e-02,9.992216464377664531e-01
3.850107609225640604e-02,9.993389489321741204e-01
3.847485781387564169e-02,9.999655204339817915e-01
3.851667250845999813e-02,9.985731070303149881e-01
3.856424016038600966e-02,9.971396859635305310e-01
3.849380940425907449e-02,9.995553467379191259e-01
3.848259021042320371e-02,9.996745412138015041e-01
3.847986624465731670e-02,9.999054569710131846e-01
3.849288074262276899e-02,9.996015108931785020e-01
3.851776884072128510e-02,9.985316035293664294e-01
3.849851766780063023e-02,9.993593650918247695e-01
3.851011628446022322e-02,9.989247050217004986e-01
3.850810378148687013e-02,9.989725989609157253e-01
3.853863637747400456e-02,9.978987800883096781e-01
3.852547048672499280e-02,9.985201061870423445e-01
3.847577552925503241e-02,9.998528682315277472e-01
3.850979320343810020e-02,9.988723631770410893e-01
3.848298928452849321e-02,9.996590986347155816e-01
3.850678619792003571e-02,9.988158308053083356e-01
3.848199833212652410e-02,9.998883489203689301e-01
3.847843508854573158e-02,9.997870932809326261e-01
3.851272087020987667e-02,9.986411144847340271e-01
3.849097308559007447e-02,9.993298397964568425e-01
3.849224066987017023e-02,9.994852004144612057e-01
3.854503273157903337e-02,9.977378321908565439e-01
3.852927456956994900e-02,9.981952239423842466e-01
3.853244335133619580e-02,9.980861833403803507e-01
3.849603512130261168e-02,9.995543723404094472e-01
3.851054261971270654e-02,9.988521067147813071e-01
3.850887983376267976e-02,9.989824187718343573e-01
3.853805141297554637e-02,9.979992554842518349e-01
3.852394549407454211e-02,9.985350376706010334e-01
3.849133765554932363e-02,9.994636651634640767e-01
3.852097016306504917e-02,9.984223580461323300e-01
3.849762008483153392e-02,9.990938573992000915e-01
3.853209956297290462e-02,9.981242796469527168e-01
3.851736077923412910e-02,9.986446951370467895e-01
