6.845874286015901644e-01,1.235494580216506960e-02,3.892801150998659310e-01
4.636210110739706347e-01,1.961997037510900682e-02,3.632421178932961903e-01
8.643545814173889674e-01,9.574311810555980254e-03,5.295480442044397940e-01
2.723155734757236601e-01,4.423553368971816502e-02,1.954726789655632513e-01
5.736944555608561869e-01,6.992024406504285250e-02,8.281277974620299132e-02
1.384191340337422027e-01,2.840861553973385994e-02,4.186960750221510041e-01
1.107019439464754507e-01,2.077160657931517371e-02,6.773469415024722107e-01
5.017965163164711528e-01,4.878275017812021275e-02,1.511309459662725507e-01
1.149882588471306533e-01,5.745414942940598596e-02,2.499514888145868141e-01
1.802733381008894686e-01,6.069136704883471012e-02,2.456642579714117536e-01
5.096388894318751861e-01,3.706473166357899390e-02,2.154568224456057390e-01
5.034356847182024364e-01,3.802548969646588756e-02,2.550793117005758504e-01
2.853845584007717595e-01,6.354582149662985069e-02,8.752487393965079077e-02
1.402376276430274404e-01,4.091213829792487988e-02,2.801070181399317738e-01
2.891268989951082391e-01,6.305983099117168367e-02,1.667864317284399878e-01
3.976931411848840248e-01,2.223412707025664362e-02,5.746345746791006182e-01
2.420566930617670254e-01,6.858062682340110294e-02,1.943026020403952892e-01
1.412387323189218113e-01,3.971958630329609774e-02,2.929326471814302502e-01
7.718207813978931187e-01,6.649379088063994692e-02,9.043150573045237450e-02
8.722911335816823097e-01,2.347681869315104003e-02,2.328947123409915720e-01
2.099953039350076212e-02,8.738021368735154892e-02,2.170791968360398783e-01
6.859432715882369802e-01,4.441805281308215669e-02,8.368718944419370476e-02
6.894941198834747542e-01,5.978198499311469793e-02,5.795940634265900337e-02
1.089563738001635002e-01,1.535624459043605575e-02,8.124448123012575351e-01
4.063389235496565610e-01,4.814794254906669402e-02,1.093321122520980321e-01
2.207678690840095548e-01,6.059259977146361914e-02,1.572501812333192139e-01
2.484116064210753483e-01,3.795901430853834690e-02,2.818876507488101701e-01
3.569513154964889523e-01,5.916786553487284051e-02,1.650344936480286351e-01
1.021703017542718583e-01,3.480077476107136525e-02,6.008850634829161486e-01
2.874856196373632988e-01,6.285017010978503904e-02,1.925911025952241062e-01
2.352365082595703205e-01,8.388046282653822960e-02,9.849047712211070338e-02
3.774180038560341899e-01,8.335920728496701293e-02,5.839117832774116945e-02
2.677517521343304452e-01,5.888819876836971778e-02,1.358278051627743177e-01
5.364313553750859054e-01,1.701149395014150273e-02,4.688499128080693690e-01
5.922669530002362404e-01,2.218618259173668616e-02,2.903728996852656952e-01
5.564546672084114132e-01,4.996490599233401053e-02,1.116906002167272344e-01
6.223683691383533612e-01,3.932321429248189504e-02,9.110849595275544166e-02
3.297021245030292702e-01,2.893317953835698036e-02,2.932953762563061950e-01
9.287094527725135995e-01,3.800221453018479828e-02,1.203255704278402283e-01
2.359088269735469812e-01,1.168344860696512028e-01,8.249256061600994394e-02
9.108920643421526409e-01,1.100507941433869451e-02,6.134224592210986149e-01
5.438686684414744121e-01,4.775309453001297388e-02,9.697136451167924498e-02
9.773908722399492210e-02,2.132046415031924394e-02,6.546016790453973444e-01
8.218395113680765363e-01,1.611001893637522067e-02,6.199345234950787153e-01
3.677285553366169690e-01,8.056318598983956691e-02,7.012912927047848521e-02
8.370649586262907116e-01,1.341839967398997420e-02,5.101709983725278841e-01
8.445999974335328675e-01,5.551351201479291092e-02,1.140795148152732585e-01
1.292355421464498610e-01,9.657935220339081139e-02,1.253886410718113298e-01
4.886678178086253932e-01,9.647765779406526285e-03,4.733602450549273533e-01
1.989842388817122110e-01,3.221766340613420321e-02,4.037187316875381349e-01
2.665895344054949323e-01,1.492147901320238501e-01,2.875741804007285116e-02
