6.426764222318551711e-01,3.308399926838961891e-02,4.103871706832638022e-01
7.134189193643605265e-01,3.378218361375230627e-02,7.100051632191058948e-01
6.074308815519600113e-01,3.089436798932229666e-02,5.991026683930195107e-01
5.658625372896134431e-01,3.465004232760352659e-02,4.483336542306729511e-01
9.472158936377652605e-01,3.994707275373474142e-02,5.417988549773209428e-01
2.904514471414765264e-01,1.860964331014100526e-02,8.722649236106565507e-01
8.555143191266652014e-01,1.802874497879178306e-02,7.350311248890225579e-01
5.602261765700368157e-01,3.832763629103944081e-02,4.189439658316260195e-01
5.925612958096599936e-01,4.161132862341589134e-02,4.767865336337971938e-01
5.254849060832239571e-01,3.046059123584237902e-02,5.289034745429994633e-01
3.185967828476878316e-01,3.618517889519624192e-02,5.647183165768041579e-01
9.544617953454715975e-01,2.756106615161815765e-02,8.559391362357051669e-01
4.613883384960475453e-01,3.904839770284282419e-02,5.943798347371811452e-01
2.663721016940235331e-01,4.165460134944677650e-02,5.399460908683532123e-01
7.055543393119944051e-01,2.238711944942969184e-02,9.912455627756043830e-01
3.297275726834134058e-01,2.421531868730764786e-02,7.162387608440574649e-01
4.744208271572418756e-01,3.054162378611936096e-02,5.472526925584833002e-01
5.768562643469316020e-01,2.819527977044911093e-02,4.627723669049613742e-01
6.671850828798535638e-01,4.127513064818676136e-02,3.254868130519097402e-01
7.130994045924382574e-01,2.446540518671500714e-02,6.823265750803552132e-01
4.440506048471063449e-01,3.527896738910350771e-02,4.576749406894629058e-01
8.473999102354606849e-01,3.940325918101632990e-02,3.718642447068199464e-01
6.714319785805811236e-01,2.361710636535460650e-02,6.071859589495883780e-01
6.018038009125924459e-01,2.744281960853137484e-02,4.871040315459814196e-01
4.317675686976973903e-01,3.386162622048746740e-02,5.983197037433488630e-01
1.146688205150899198e-01,5.065284900172722232e-02,8.532736130694258403e-01
9.735302355526225249e-01,1.728324154263914322e-02,8.304229195189781754e-01
1.880747808270965549e-01,3.456978597036100553e-02,7.580411166503090437e-01
2.331144148898933455e-01,4.500171540034637874e-02,7.291828758907062946e-01
5.467565764938802086e-01,2.285607499808838677e-02,5.309409264739040069e-01
5.710609723914708002e-01,3.510459621888810389e-02,7.018615198749441619e-01
4.787023230556358699e-01,3.578802093813034102e-02,5.510218978863828942e-01
8.920383903317985475e-01,5.302352014404780600e-02,3.700386537260443864e-01
6.467921320570714228e-01,6.811677812980435065e-02,2.142224462441276456e-01
9.089232103023799914e-01,2.541004011132796253e-02,5.625114967409041711e-01
