5.502656621622962207e-01,5.661516917302848728e-02,1.500317907865147959e-01
8.118431635177818240e-02,5.731779142532233973e-02,4.376223395418533668e-01
2.362568778489445576e-01,3.813012650003233528e-02,3.380207217090528404e-01
6.028787497800639494e-01,2.881093766693950536e-02,4.418964805757628067e-01
7.896487719901224001e-01,1.961459951541724353e-02,6.150669841978145813e-01
4.805225938116496898e-01,5.555000074843426811e-02,1.184377715550418292e-01
5.542160285635683303e-01,3.131607087573780313e-02,5.059617645984796352e-01
7.939115585566892674e-01,4.402478875334105146e-02,1.800325069431802094e-01
8.898205842791798714e-01,6.095794627985100245e-02,1.216470685678508051e-01
3.755656332294800004e-01,2.070378670601578236e-02,6.364874781307353624e-01
4.626768790629922634e-01,2.470823805823339769e-02,8.240108750979898700e-01
9.203315470894465333e-01,4.887746642595500873e-02,8.284428526500141332e-02
2.620981458537706144e-01,7.161812257039201768e-02,2.917332404117404798e-01
4.445825090319417416e-01,1.764453962392756661e-02,5.901149539693125723e-01
7.500652123991864428e-01,2.813204370462205409e-02,3.956077387094570907e-01
8.144091057412214951e-01,2.524889767055412890e-02,2.171395108981359345e-01
2.777712134288205514e-01,1.130791284011007161e-02,8.910569974540147875e-01
2.307445315184510903e-01,5.840971232376872269e-02,4.405626920696275040e-01
7.967362807682619730e-01,4.561260690756647335e-02,1.512478014240822288e-01
6.342210482753618539e-01,3.993667892360352328e-02,3.878604199198001368e-01
8.308566557272142883e-02,2.850998199058394841e-02,5.276511155052642232e-01
5.149354725342619732e-01,9.986676244714828843e-02,5.964564167502044156e-02
2.225542860832388226e-01,5.255320977366106233e-02,3.502444340646403975e-01
1.857225987895759489e-01,3.534461593943784979e-02,5.443817827161189227e-01
6.339126350513817343e-01,2.880895085820025375e-02,2.674522202274053351e-01
8.765484424282234954e-01,2.294980264957446892e-02,6.272189840405708594e-01
3.133624988706329439e-01,9.363504399854806481e-02,1.650006211046766424e-01
9.287226501570865489e-01,7.001696858019175462e-02,9.106006785400129477e-02
5.256339985844773466e-01,3.657408834522029445e-02,2.946858734427466597e-01
7.324363477293209801e-01,5.530969734144887406e-02,1.658593084522664018e-01
7.764188683417225789e-01,6.318965601018404488e-02,8.592215032115016471e-02
4.385007085315490993e-01,2.076605990570569438e-02,7.737820388416667416e-01
4.150743960753404682e-01,3.499730413632460430e-02,4.400179672941966769e-01
3.621748266879488143e-01,7.480146136520945954e-02,1.021616783900158865e-01
5.423706828626453369e-01,4.546844578658042896e-02,1.787752434929503198e-01
3.006337728734569392e-01,1.793150470417098283e-02,7.785006030731080884e-01
7.184593066875570866e-01,2.848199788002446498e-02,3.742586207347249894e-01
8.400757712112910669e-01,1.630155956868354489e-02,7.032395476418872304e-01
6.160025940012243684e-01,7.111028907913266583e-02,1.335406377184332471e-01
